longitude	latitude	flightaltitude	timediff, dayfrac	timediff, hh:mm:ss	day=0/night=1
-155.05	22.75	12192	0.0404513892717659	00:58:15	0
-120.75	34.16	7406.64	0.0405671298503876	00:58:25	0
-120.48	32.92	7680.96	0.0406018518842757	00:58:28	0
-140.7	30.4	11582.4	0.0406944444403052	00:58:36	1
-139.94	38.67	7620	0.0407870369963348	00:58:44	1
-154.95	22.8	11277.6	0.0408564815297723	00:58:50	0
-155.85	20.2	11887.2	0.0409259255975485	00:58:56	0
-122.66	34.11	9448.8	0.0409259260632098	00:58:56	1
-156.7	23.47	9601.2	0.0409837965853512	00:59:01	0
-152.02	29.41	10668	0.0411574076861143	00:59:16	0
-123.06	32.57	11277.6	0.0412037037312984	00:59:20	1
-121.47	32.79	10668	0.0412037037312984	00:59:20	1
-123.45	36.98	6644.64	0.041307870298624	00:59:29	1
-156.63	22.75	9753.6	0.0413078707642853	00:59:29	0
-139.43	28.7	10363.2	0.0413425923325121	00:59:32	0
-120.75	34.13	7924.8	0.0413888888433576	00:59:36	0
-122.21	33.52	9753.6	0.0414930554106832	00:59:45	0
-122.33	34.16	10668	0.0415625004097819	00:59:51	0
-122.19	33.53	9448.8	0.0416319444775581	00:59:57	0
-129.98	44.1	10058.4	0.0416435184888542	00:59:58	0
-122.07	33.01	10972.8	0.0416550925001502	00:59:59	0
-151.88	22.35	11582.4	0.0417592595331371	01:00:08	0
-154.09	25.45	11277.6	0.0417708330787718	01:00:09	0
-153.59	23.63	9448.8	0.0417708330787718	01:00:09	0
-135.3	41.42	10668	0.0418171295896173	01:00:13	0
-122.46	34.49	11582.4	0.0418402780778706	01:00:15	0
-153.28	22.05	11887.2	0.0418518516235054	01:00:16	0
-154.98	22.8	7620	0.0419097221456468	01:00:21	0
-156.57	22.93	11582.4	0.0419328701682389	01:00:23	0
-123.43	47.14	8900.16	0.0419675926677883	01:00:26	0
-122.06	32.99	10668	0.0419907406903803	01:00:28	0
-156.62	22.88	10058.4	0.0420138891786337	01:00:30	0
-120.3	32.46	11186.16	0.0421412037685514	01:00:41	0
-121.45	33.08	10668	0.0421527777798474	01:00:42	1
-125.15	36.18	11277.6	0.0421527777798474	01:00:42	1
-156.67	23.23	10668	0.0422106478363276	01:00:47	0
-123.47	36.89	7620	0.0422337963245809	01:00:49	1
-154.65	21.7	11887.2	0.042256944347173	01:00:51	0
-132.32	31.04	10668	0.0423379628919065	01:00:58	0
-121.94	32.64	10027.92	0.0423726849257946	01:01:01	0
-124.27	34.02	10668	0.0424768519587815	01:01:10	1
-156.28	21.83	7680.96	0.0424768519587815	01:01:10	0
-140.7	30.4	9448.8	0.0424999999813735	01:01:12	1
-140.7	30.4	9448.8	0.0425115739926696	01:01:13	1
-136.23	29.82	9144	0.0425115739926696	01:01:13	1
-151.61	21.48	11582.4	0.0425231480039656	01:01:14	0
-124.28	34.03	11582.4	0.042546296492219	01:01:16	1
-122.01	33	12496.8	0.0425810185261071	01:01:19	0
-123.1	31.22	11277.6	0.0426388890482485	01:01:24	0
-122.46	34.52	10972.8	0.042708333581686	01:01:30	0
-121.65	31.78	11247.12	0.0428009256720543	01:01:38	0
-140.7	30.4	10363.2	0.0428703706711531	01:01:44	1
-156.5	22.98	10576.56	0.0428935186937451	01:01:46	0
-156.65	23.37	10668	0.0429050922393799	01:01:47	0
-154.68	21.73	10363.2	0.0429050927050412	01:01:47	0
-122.01	33.02	12161.52	0.0430208332836628	01:01:57	0
-120.81	34.09	7924.8	0.0430324077606201	01:01:58	0
-119.22	34.19	6705.6	0.0430555557832122	01:02:00	0
-127.33	45.09	11277.6	0.0431481478735805	01:02:08	0
-128.05	31.28	10972.8	0.0432175924070179	01:02:14	1
-127.57	33.4	11277.6	0.0432175928726792	01:02:14	1
-153.17	21.7	10668	0.0432175928726792	01:02:14	0
-154.68	21.82	9906	0.043229166418314	01:02:15	0
-136.06	27.72	10668	0.0433564814738929	01:02:26	0
-153.35	21.97	10972.8	0.0433680559508502	01:02:27	0
-122.1	33	11856.72	0.0434375000186265	01:02:33	0
-156.38	21.83	8046.72	0.0435532405972481	01:02:43	0
-124.6	46.12	10972.8	0.0435995371080935	01:02:47	0
-119.66	33.9	6553.2	0.043668981641531	01:02:53	1
-124.25	34.03	8839.2	0.0437268516980112	01:02:58	1
-139.43	28.7	10363.2	0.0437615737318993	01:03:01	0
-123.17	32.58	11582.4	0.0438773147761822	01:03:11	1
-129.1	33.06	10668	0.0439120368100703	01:03:14	1
-122.68	33.99	11887.2	0.0440393518656492	01:03:25	1
-121.25	35.81	10668	0.044189814478159	01:03:38	0
-122.63	34.12	9448.8	0.0442361109890044	01:03:42	1
-119.83	33.12	9296.4	0.0442476850003004	01:03:43	1
-119.81	33.59	6461.76	0.0442592594772577	01:03:44	1
-156.27	21.83	10149.84	0.0442824074998498	01:03:46	0
-121.2	33.94	10972.8	0.0443287035450339	01:03:50	1
-120.68	33.71	9144	0.0443750000558794	01:03:54	0
-120.68	33.71	8046.72	0.0444212965667248	01:03:58	0
-123.48	36.88	7772.4	0.0444444445893168	01:04:00	1
-140.7	30.4	11277.6	0.0445486111566424	01:04:09	1
-156.15	21.02	9265.92	0.0445717596448958	01:04:11	0
-121.17	34.05	10363.2	0.0445717596448958	01:04:11	1
-155.07	22.75	8839.2	0.0446064816787839	01:04:14	0
-134.97	39.42	10058.4	0.044652777723968	01:04:18	1
-154.7	21.75	10972.8	0.0447453702799976	01:04:26	0
-129.98	44.1	10972.8	0.0447453707456589	01:04:26	0
-135.48	32.58	11277.6	0.0447569442912936	01:04:27	1
-153.17	21.72	10972.8	0.0447569442912936	01:04:27	0
-156.12	21.3	7223.76	0.0447569442912936	01:04:27	0
-122.66	33.99	10363.2	0.0448263892903924	01:04:33	1
-121.68	32.22	10058.4	0.0448495373129845	01:04:35	1
-139.43	28.7	9753.6	0.0449074073694646	01:04:40	0
-135	39.4	11277.6	0.044930555857718	01:04:42	1
-122.72	33.96	11551.92	0.0450115744024515	01:04:49	1
-120.88	34.19	8686.8	0.0450347219593823	01:04:51	0
-133.54	29.7	10058.4	0.0450462964363396	01:04:52	0
-154.78	21.72	10668	0.0451620370149612	01:05:02	0
-135.21	40.85	10972.8	0.0451851850375533	01:05:04	0
-127.35	45.16	10668	0.0452083335258067	01:05:06	0
-120.34	32.46	11216.64	0.0452083335258067	01:05:06	0
-120.8	34.1	8138.16	0.0452777780592442	01:05:12	0
-122.71	33.99	11277.6	0.0453009260818362	01:05:14	1
-120.77	34.09	6766.56	0.0453703701496124	01:05:20	0
-123.87	34.11	12192	0.0453819446265697	01:05:21	0
-134.97	39.42	11277.6	0.0454513891600072	01:05:27	1
-155.17	23.6	10972.8	0.0454629631713033	01:05:28	0
-121.72	31.73	11277.6	0.0454629631713033	01:05:28	0
-124.36	33.94	10942.32	0.0455439812503755	01:05:35	1
-150.4	23.07	11277.6	0.0455439817160368	01:05:35	0
-127.32	45.18	10972.8	0.0455787037499249	01:05:38	0
-132.54	42.13	10058.4	0.0457870368845761	01:05:56	0
-139.43	28.7	8534.4	0.0458680554293096	01:06:03	0
-153.77	27.77	10058.4	0.0458796299062669	01:06:04	1
-120.34	32.55	8930.64	0.0459374999627471	01:06:09	0
-155.4	24.54	10668	0.0459606479853392	01:06:11	0
-123.11	31.21	10668	0.0459837964735925	01:06:13	0
-121.32	33.63	8686.8	0.0461574075743556	01:06:28	1
-121.13	33.95	10363.2	0.0462731481529772	01:06:38	1
-122.19	33.53	9144	0.0463310186751187	01:06:43	0
-153.43	22.72	10972.8	0.0463425926864147	01:06:44	0
-122.67	33.97	11582.4	0.0463541666977108	01:06:45	1
-125.24	36.1	11887.2	0.0463888887315989	01:06:48	1
-121.51	33.05	11277.6	0.0464004627428949	01:06:49	1
-122.73	33.96	9113.52	0.046423610765487	01:06:51	1
-156.18	21.45	9052.56	0.0464236112311482	01:06:51	0
-121.22	33.95	10058.4	0.0464930552989244	01:06:57	1
-123.42	37	7254.24	0.0465277777984738	01:07:00	1
-154.7	21.55	10759.44	0.0465277777984738	01:07:00	0
-152.81	26.22	11887.2	0.0465393518097699	01:07:01	0
-156.37	22.43	11430	0.0465509262867272	01:07:02	0
-121.25	33.53	9022.08	0.0465624998323619	01:07:03	1
-155.4	24.51	10668	0.0465972223319113	01:07:06	0
-152.98	20.8	10668	0.0466087963432074	01:07:07	0
-124.52	33.07	9144	0.0466319443657994	01:07:09	1
-122.08	32.95	10668	0.046712962910533	01:07:16	0
-146.82	27.4	11582.4	0.0468055554665625	01:07:24	0
-122.12	33.53	9753.6	0.0468055554665625	01:07:24	0
-138.07	39.83	11277.6	0.0468518519774079	01:07:28	1
-121.16	33.94	11277.6	0.0468981480225921	01:07:32	1
-122.11	33.45	9448.8	0.0469560185447335	01:07:37	0
-153.3	21.98	10668	0.0469560185447335	01:07:37	0
-123.07	32.45	10668	0.0469560185447335	01:07:37	1
-121.67	31.72	10058.4	0.0469791670329869	01:07:39	0
-124.21	34.03	9448.8	0.0470717591233552	01:07:47	1
-155	22.75	10058.4	0.0470833331346512	01:07:48	0
-125.22	36.14	11887.2	0.0471180556342006	01:07:51	1
-120.23	32.05	12131.04	0.0471296296454966	01:07:52	0
-119.89	33.1	8564.88	0.0471412036567926	01:07:53	1
-120.64	33.56	9814.56	0.047175926156342	01:07:56	0
-119.15	33.67	8199.12	0.0471874997019768	01:07:57	0
-156.37	21.97	9936.48	0.0472106481902301	01:07:59	0
-122.18	33.53	10058.4	0.0472569447010756	01:08:03	0
-138.12	39.8	10668	0.047314815223217	01:08:08	1
-156.17	21.28	7498.08	0.0475925924256444	01:08:32	0
-120.78	34.12	7863.84	0.0476041664369404	01:08:33	0
-120.74	33.71	7802.88	0.0476041669026017	01:08:33	0
-121.63	31.51	10058.4	0.0476273144595325	01:08:35	0
-121.2	35.8	12496.8	0.0476388889364898	01:08:36	0
-154.68	21.52	10302.24	0.0476504629477859	01:08:37	0
-121.13	33.98	10058.4	0.0476620369590819	01:08:38	1
-124.29	33.95	10728.96	0.0477546299807727	01:08:46	1
-120.25	31.96	10332.72	0.0477777780033648	01:08:48	0
-122.32	34.13	10668	0.047847222071141	01:08:54	0
-121.11	35.11	8595.36	0.0478472225368023	01:08:54	0
-121.44	33.08	11582.4	0.0479050925932825	01:08:59	1
-123.9	33.91	11582.4	0.0479398146271706	01:09:02	0
-154.95	22.82	10058.4	0.0479629631154239	01:09:04	0
-127.35	45.21	11277.6	0.0480555556714535	01:09:12	0
-121.31	33.58	11277.6	0.0480671296827495	01:09:13	1
-127.38	45.15	11277.6	0.0482175922952592	01:09:26	0
-131.85	44.36	10058.4	0.0482523147948086	01:09:29	1
-154.7	21.43	9570.72	0.0482638888061047	01:09:30	0
-120.47	32.96	9662.16	0.048298611305654	01:09:33	0
-132.53	42.14	11277.6	0.0483796293847263	01:09:40	0
-156.83	24	10058.4	0.0484143518842757	01:09:43	0
-148.7	28.56	11887.2	0.0484953704290092	01:09:50	0
-127.42	45.21	11582.4	0.0485069444403052	01:09:51	0
-123.46	36.89	8808.72	0.0485995369963348	01:09:59	1
-156.2	21.27	7467.6	0.0486226854845881	01:10:01	0
-134.97	39.42	11582.4	0.0486458335071802	01:10:03	1
-123.12	32.59	10668	0.0486574075184762	01:10:04	1
-121.5	32.93	9753.6	0.0487037035636604	01:10:08	1
-118.99	32.94	7924.8	0.0487152775749564	01:10:09	0
-122.45	34.53	10363.2	0.0487962965853512	01:10:16	0
-120.27	31.95	11399.52	0.0488194446079433	01:10:18	0
-156.18	21.3	8625.84	0.048946759197861	01:10:29	0
-154.88	22.15	10363.2	0.0489814812317491	01:10:32	0
-124.31	33.94	10058.4	0.0490277777425945	01:10:36	1
-154.48	20.92	10668	0.0490393517538905	01:10:37	0
-156.8	24.1	10058.4	0.049108796287328	01:10:43	0
-126.05	45.8	11582.4	0.0491782408207655	01:10:49	0
-121.18	35.56	11277.6	0.0491898148320615	01:10:50	0
-156.02	20.87	10363.2	0.0493402779102325	01:11:03	0
-120.76	34.1	8382	0.0493981479667127	01:11:08	0
-121.29	33.63	9113.52	0.0494212964549661	01:11:10	1
-122.18	33.53	10363.2	0.0494444444775581	01:11:12	0
-122.74	33.92	10972.8	0.0494791665114462	01:11:15	1
-134.07	42.09	10972.8	0.0495138885453343	01:11:18	0
-153.65	23.61	9448.8	0.0495833330787718	01:11:24	0
-121.35	33.62	8138.16	0.0496412036009133	01:11:29	1
-121.22	33.98	10668	0.0496643520891666	01:11:31	1
-148.13	26.75	10668	0.0496990741230547	01:11:34	0
-152.38	24.37	11277.6	0.0497222221456468	01:11:36	0
-133.84	30.58	10972.8	0.0497222221456468	01:11:36	0
-136.33	34.36	10363.2	0.0498495372012258	01:11:47	0
-120.74	33.7	8717.28	0.0498842592351139	01:11:50	0
-124.31	34.02	9753.6	0.049942129291594	01:11:55	1
-156.58	22.98	10668	0.0499537037685514	01:11:56	0
-123.42	37.01	6187.44	0.0500000002793968	01:12:00	1
-140.74	36.05	11277.6	0.0501620369032025	01:12:14	1
-125.13	36.12	11887.2	0.0501736113801599	01:12:15	1
-137.53	30.85	10668	0.050208333414048	01:12:18	1
-133.74	33.24	11277.6	0.0502430554479361	01:12:21	1
-121.76	32.22	11247.12	0.0502662034705281	01:12:23	0
-121.45	33.08	10363.2	0.0502893519587815	01:12:25	1
-149.08	30.05	10668	0.0503124999813735	01:12:27	0
-124.36	33.96	11582.4	0.0503935185261071	01:12:34	1
-155.23	23.68	11582.4	0.0504398145712912	01:12:38	0
-155.02	22.77	11277.6	0.0504513890482485	01:12:39	0
-121.49	33.08	10972.8	0.0506481481716037	01:12:56	1
-124.29	33.88	10027.92	0.0507060182280838	01:13:01	1
-134.97	39.42	11582.4	0.0507870372384787	01:13:08	1
-145.73	29.05	11277.6	0.0508217592723668	01:13:11	0
-156.22	21.37	8351.52	0.0509143518283963	01:13:19	0
-156.33	21.78	8473.44	0.0510416668839753	01:13:30	0
-120.36	32.59	9144	0.0510648149065673	01:13:32	0
-121.4	33.11	10058.4	0.0511226849630475	01:13:37	1
-120.54	33.06	9479.28	0.0511574069969356	01:13:40	0
-120.67	33.71	8351.52	0.0511689814738929	01:13:41	0
-121.13	33.95	10058.4	0.051180555485189	01:13:42	1
-148.96	23.74	11582.4	0.0512268519960344	01:13:46	0
-153.13	21.72	10668	0.0512847220525146	01:13:51	0
-123.36	36.94	7010.4	0.0513194445520639	01:13:54	1
-120.34	32.42	11460.48	0.051342592574656	01:13:56	0
-156.23	21.87	9936.48	0.0513773150742054	01:13:59	0
-124.26	33.99	9448.8	0.0515046296641231	01:14:10	1
-123.5	36.92	7345.68	0.0515856477431953	01:14:17	1
-120.24	31.96	10546.08	0.0516087962314487	01:14:19	0
-139.43	28.7	10668	0.0516319442540407	01:14:21	0
-121.98	33.02	9753.6	0.0517245372757316	01:14:29	0
-121.23	35.78	10668	0.0517476852983236	01:14:31	0
-121.15	34.09	10363.2	0.0517824073322117	01:14:34	1
-126.09	45.78	11277.6	0.0518865738995373	01:14:43	0
-120.73	34.09	9265.92	0.0519328704103827	01:14:47	0
-121.11	34	10058.4	0.0520949070341885	01:15:01	1
-154.73	21.73	9052.56	0.052175925578922	01:15:08	0
-156.33	22	10972.8	0.0522337961010635	01:15:13	0
-120.71	33.71	9113.52	0.0523958331905305	01:15:27	0
-121.1	34.08	11582.4	0.052465277723968	01:15:33	1
-156.58	22.93	11277.6	0.0525578702799976	01:15:41	0
-120.21	31.98	11887.2	0.0525694447569549	01:15:42	0
-140.7	30.4	11582.4	0.0527893519029021	01:16:01	1
-124.25	33.97	12466.32	0.0528009259141982	01:16:02	1
-156.4	22.43	9174.48	0.0528587959706783	01:16:07	0
-156.32	21.83	10363.2	0.0528587959706783	01:16:07	0
-146.83	27.43	11277.6	0.0528703704476357	01:16:08	0
-121.14	35.26	11277.6	0.0528935184702277	01:16:10	0
-156.07	20.88	8534.4	0.0529050924815238	01:16:11	0
-156.32	21.95	10302.24	0.0529976855032146	01:16:19	0
-120.5	33.07	10088.88	0.0530208330601454	01:16:21	0
-153.28	21.68	10668	0.0530208335258067	01:16:21	0
-156.35	21.95	9966.96	0.0530324075371027	01:16:22	0
-156.35	21.95	9144	0.0530439815483987	01:16:23	0
-156.17	21.22	8473.44	0.0531250000931323	01:16:30	0
-123.21	31.36	9448.8	0.0532407411374152	01:16:40	0
-156.38	21.88	8656.32	0.0533217592164874	01:16:47	0
-156.37	22.08	8077.2	0.0533564817160368	01:16:50	0
-122.23	33.52	9144	0.0533796292729676	01:16:52	0
-124.27	33.97	10637.52	0.0534027777612209	01:16:54	1
-156.58	23	10363.2	0.0534027777612209	01:16:54	0
-156.15	21.25	10149.84	0.0534490738064051	01:16:58	0
-156.77	23.5	10058.4	0.0534606482833624	01:16:59	0
-125.17	36.16	11582.4	0.0534953703172505	01:17:02	1
-121.25	33.96	10668	0.053703703917563	01:17:20	1
-119.53	35.06	9723.12	0.0537152774631977	01:17:21	0
-121.2	33.9	11582.4	0.0537384259514511	01:17:23	1
-124.27	34	10972.8	0.0537615739740431	01:17:25	1
-156.3	22.02	8595.36	0.0537615739740431	01:17:25	0
-156.23	21.38	8808.72	0.0538310185074806	01:17:31	0
-119.5	35.09	8229.6	0.0538310185074806	01:17:31	0
-154.75	21.53	10668	0.0538657405413687	01:17:34	0
-121.35	33.13	11277.6	0.0539236110635102	01:17:39	1
-155	22.78	10972.8	0.0539351850748062	01:17:40	0
-124.69	46.32	11277.6	0.0539583330973983	01:17:42	0
-121.45	33.06	11551.92	0.0539814815856516	01:17:44	1
-121.31	33.4	8229.6	0.0540046296082437	01:17:46	1
-139.43	28.7	10363.2	0.0540046296082437	01:17:46	0
-122.73	34.05	11582.4	0.0540856481529772	01:17:53	1
-121.48	33.07	11277.6	0.0541203706525266	01:17:56	1
-121.07	34.39	10668	0.0541319441981614	01:17:57	1
-156.73	23.63	10058.4	0.0541550926864147	01:17:59	0
-156.57	22.88	9875.52	0.0542592592537403	01:18:08	0
-121.73	31.87	10637.52	0.0542939812876284	01:18:11	0
-156.53	22.95	11277.6	0.0542939817532897	01:18:11	0
-120.83	34.17	8625.84	0.0543402777984738	01:18:15	0
-120.86	34.09	9509.76	0.0543749998323619	01:18:18	0
-122.1	33.06	11582.4	0.0543750002980232	01:18:18	0
-124.26	34	8839.2	0.05440972186625	01:18:21	1
-122.13	33.54	9753.6	0.0544328703545034	01:18:23	0
-120.39	32.61	10027.92	0.0544907408766449	01:18:28	0
-119.4	34.97	7711.44	0.054525462910533	01:18:31	0
-153.15	21.72	10972.8	0.054537036921829	01:18:32	0
-120.66	33.7	10332.72	0.054537036921829	01:18:32	0
-128.7	44.67	9448.8	0.0545717594213784	01:18:35	1
-151.88	22.35	10668	0.0546296299435198	01:18:40	0
-118.94	33.12	6126.48	0.0546527775004506	01:18:42	0
-121.21	33.93	8503.92	0.054675925988704	01:18:44	1
-121.39	33.1	10058.4	0.0547106480225921	01:18:47	1
-122.18	33.61	9753.6	0.0547222224995494	01:18:48	0
-147.3	29.34	11277.6	0.0549652776680887	01:19:09	0
-156.35	21.9	7772.4	0.0550115741789341	01:19:13	0
-139.43	28.7	10668	0.0550115741789341	01:19:13	0
-120.66	33.7	10119.36	0.0550231481902301	01:19:14	0
-120.69	33.71	8534.4	0.0550462962128222	01:19:16	0
-132.33	42.98	9448.8	0.0550810187123716	01:19:19	1
-153.84	24.54	10363.2	0.0552430553361773	01:19:33	0
-121.4	33.22	10972.8	0.0552777778357267	01:19:36	1
-154.72	21.5	11277.6	0.0552893518470228	01:19:37	0
-143.03	27.31	9753.6	0.0553240743465722	01:19:40	1
-119.03	33.05	6522.72	0.0553472219035029	01:19:42	0
-120.72	33.7	9113.52	0.0553819444030523	01:19:45	0
-136.08	40.98	10972.8	0.0554745369590819	01:19:53	1
-156.58	23.15	10485.12	0.0554976854473352	01:19:55	0
-154.63	21.38	10424.16	0.0555439814925194	01:19:59	0
-154.73	21.53	12192	0.0555555555038154	01:20:00	0
-122.17	33.53	9753.6	0.055671296082437	01:20:10	0
-154.68	21.55	11887.2	0.0557870366610587	01:20:20	0
-121.32	33.28	11277.6	0.05578703712672	01:20:20	1
-121.71	32.17	10972.8	0.0558217591606081	01:20:23	1
-150.93	25.2	11277.6	0.0558564816601574	01:20:26	0
-126.08	45.77	11277.6	0.0558680552057922	01:20:27	0
-154.95	22.83	9784.08	0.0558680556714535	01:20:27	0
-156.33	21.98	9509.76	0.0559374997392297	01:20:33	0
-120.28	31.95	12496.8	0.0559837962500751	01:20:37	0
-127.3	45.19	11887.2	0.0560069447383285	01:20:39	0
-156.8	23.85	10668	0.0560763888061047	01:20:45	0
-136.34	35.28	10058.4	0.0561226853169501	01:20:49	1
-154.78	22.25	10363.2	0.0561458333395422	01:20:51	0
-121.61	31.59	11277.6	0.0561574073508382	01:20:52	0
-149.08	30.05	10668	0.0561689813621342	01:20:53	0
-151.88	22.35	10668	0.0561689813621342	01:20:53	0
-147.67	24.33	10058.4	0.0562152778729796	01:20:57	0
-122.12	33.54	9753.6	0.0563194444403052	01:21:06	0
-156.08	21.07	9235.44	0.0565162040293217	01:21:23	0
-153.23	21.92	10668	0.0567361111752689	01:21:42	0
-120.72	34.11	7802.88	0.0567361111752689	01:21:42	0
-156.77	23.97	10668	0.0567708336748183	01:21:45	0
-149.56	25.97	11887.2	0.0568402777425945	01:21:51	0
-154.72	21.73	10789.92	0.0568518522195518	01:21:52	0
-123.66	36.09	10058.4	0.0570023148320615	01:22:05	1
-126.03	45.81	11277.6	0.0570601848885417	01:22:10	0
-121.35	33.28	10668	0.0570833333767951	01:22:12	1
-120.85	34.26	7193.28	0.0570833333767951	01:22:12	0
-121.21	33.95	10637.52	0.0571527774445713	01:22:18	1
-120.63	33.71	8900.16	0.0571874999441206	01:22:21	0
-123.08	32.5	11887.2	0.0572453700006008	01:22:26	1
-143.97	28.58	11277.6	0.0572800929658115	01:22:29	0
-140.7	30.4	10058.4	0.0572916665114462	01:22:30	1
-132.41	42.94	10058.4	0.0573032405227423	01:22:31	1
-120.63	33.53	10515.6	0.0573148149996996	01:22:32	0
-122.37	34.23	9448.8	0.0574768516235054	01:22:46	0
-154.9	22.25	10668	0.0575462961569428	01:22:52	0
-121.06	34.24	10027.92	0.0576041666790843	01:22:57	1
-123.91	34.03	9448.8	0.0576041666790843	01:22:57	0
-156.7	23.45	11277.6	0.0577662037685514	01:23:11	0
-153.07	21.17	10058.4	0.0578009258024395	01:23:14	0
-120.15	32.02	10058.4	0.0578125002793968	01:23:15	0
-124.28	33.98	10363.2	0.0578240742906928	01:23:16	1
-156.3	21.85	10363.2	0.0579050928354263	01:23:23	0
-121.25	33.6	8808.72	0.0580787039361894	01:23:38	1
-131.46	41.19	10058.4	0.058171296492219	01:23:46	1
-121.11	33.94	10058.4	0.058171296492219	01:23:46	1
-141.35	27.98	9753.6	0.0582060185261071	01:23:49	1
-128.37	35.83	10058.4	0.0583449075929821	01:24:01	1
-124.28	34.01	11582.4	0.0583564811386168	01:24:02	1
-125.18	36.12	9753.6	0.0584143516607583	01:24:07	1
-120.6	33.56	9875.52	0.0584143516607583	01:24:07	0
-141.32	35.67	11887.2	0.0584375001490116	01:24:09	0
-120.38	32.45	9448.8	0.0584490736946464	01:24:10	0
-156.68	23.58	11277.6	0.0584722221828997	01:24:12	0
-121.23	35.35	11277.6	0.0585416667163372	01:24:18	0
-135.88	31.34	10363.2	0.0585532407276332	01:24:19	1
-128.03	32.23	10668	0.0586458332836628	01:24:27	0
-126.02	45.82	11582.4	0.0586574077606201	01:24:28	0
-156.37	21.83	8869.68	0.0586574077606201	01:24:28	0
-120.66	33.75	9113.52	0.0586689817719162	01:24:29	0
-156.2	21.45	7315.2	0.0586921293288469	01:24:31	0
-124.52	33.07	9144	0.0586921297945082	01:24:31	1
-137.21	31.89	11582.4	0.0587268518283963	01:24:34	1
-156.3	21.97	9692.64	0.058854166418314	01:24:45	0
-123.15	32.48	10668	0.0589120369404554	01:24:50	1
-156.47	22.47	10515.6	0.0589236109517515	01:24:51	0
-120.81	34.1	8016.24	0.0589583329856396	01:24:54	0
-124.29	34.03	10363.2	0.058993055485189	01:24:57	1
-127.42	45.21	11582.4	0.059016203507781	01:24:59	0
-120.36	32.47	11094.72	0.0590856485068798	01:25:05	0
-124.77	46.3	11582.4	0.0590856485068798	01:25:05	0
-121.1	35.27	11277.6	0.0592361111193895	01:25:18	0
-150.92	25.21	8534.4	0.0592592591419816	01:25:20	0
-126.1	45.86	10972.8	0.0592592591419816	01:25:20	0
-155.33	24.33	10058.4	0.0593171296641231	01:25:25	0
-127.73	42.87	10668	0.059432870708406	01:25:35	1
-149.56	25.98	10668	0.0594791667535901	01:25:39	0
-123.09	31.25	11887.2	0.0595833333209157	01:25:48	0
-153.66	23.59	10972.8	0.0596180553548038	01:25:51	0
-154.23	25.67	10668	0.0596643518656492	01:25:55	0
-151.88	22.35	10972.8	0.0596875003539026	01:25:57	0
-126.08	45.88	10972.8	0.0597106479108334	01:25:59	0
-119.5	35.09	9144	0.0598032404668629	01:26:07	0
-121.41	33.26	11582.4	0.0600000000558794	01:26:24	1
-145.4	28.17	11277.6	0.0600231480784714	01:26:26	0
-124.21	34.02	10058.4	0.0600694441236556	01:26:30	1
-119.36	34.66	7589.52	0.0600810186006129	01:26:31	0
-156.15	21.4	7223.76	0.0601041666232049	01:26:33	0
-120.77	34.09	7650.48	0.0602314816787839	01:26:44	0
-119.78	33.29	7132.32	0.060277777723968	01:26:48	1
-156.55	22.88	10119.36	0.060277777723968	01:26:48	0
-126	45.81	10668	0.0603356482461095	01:26:53	0
-120.8	34.12	8138.16	0.0603703707456589	01:26:56	0
-139.43	28.7	9753.6	0.0603935187682509	01:26:58	0
-121.16	33.95	9814.56	0.0604398148134351	01:27:02	1
-124.52	33.07	9753.6	0.0604861113242805	01:27:06	1
-156.12	21.28	7955.28	0.0605787034146488	01:27:14	0
-156.58	22.83	10058.4	0.0606828704476357	01:27:23	0
-146.85	27.43	11277.6	0.0607523149810731	01:27:29	0
-124.52	33.07	9144	0.0607638889923692	01:27:30	1
-123.22	32.53	9753.6	0.0608912035822868	01:27:41	1
-142.94	30.41	11582.4	0.0609143520705402	01:27:43	0
-129.44	31.86	9753.6	0.0609837966039777	01:27:49	0
-121.16	33.96	11277.6	0.0610879631713033	01:27:58	1
-121.16	33.95	11247.12	0.0611805557273328	01:28:06	1
-120.56	33.56	9357.36	0.0611805557273328	01:28:06	0
-154.75	21.55	11582.4	0.061249999795109	01:28:12	0
-154.85	22.27	9144	0.061249999795109	01:28:12	0
-154.57	21.1	10668	0.0612500002607703	01:28:12	0
-124.46	45.53	10972.8	0.0613078703172505	01:28:17	0
-125.17	36.16	11582.4	0.061377314850688	01:28:23	1
-156.68	22.98	10668	0.0613888893276453	01:28:24	0
-121.14	33.98	10515.6	0.0614583333954215	01:28:30	1
-149.59	25.96	11887.2	0.0614930554293096	01:28:33	0
-153.27	21.97	11887.2	0.0615046294406056	01:28:34	0
-126.75	43.23	8839.2	0.0615972219966352	01:28:42	0
-123.17	32.5	10637.52	0.06167824100703	01:28:49	1
-156.23	21.45	9174.48	0.06167824100703	01:28:49	0
-120.62	33.76	6004.56	0.0618171296082437	01:29:01	0
-155	22.7	10363.2	0.0618518516421318	01:29:04	0
-124.52	33.07	9144	0.0618865741416812	01:29:07	1
-120.88	34.1	8168.64	0.0620138887315989	01:29:18	0
-156.67	23.1	10668	0.0620949077419937	01:29:25	0
-140.7	30.4	10668	0.0621412037871778	01:29:29	1
-120.8	34.14	9601.2	0.0621990743093193	01:29:34	0
-120.62	33.54	8473.44	0.0622569443657994	01:29:39	0
-123.29	37.4	7071.36	0.0622916663996875	01:29:42	0
